review_id,product_category,product_name,review_text,star_rating,review_date,verified_purchase,text_for_topics,text_for_sentiment,sentiment,predicted_stars,confidence,actual_sentiment,extractive_summary,abstractive_summary,dominant_topic,topic_confidence,topic_label
4896,Living Room,GlowLight Floor Lamp,"Five stars. The GlowLight Floor Lamp is well built, easy to set up, and my whole family loves it. !!!!!!",4,2024-12-17,True,star glowlight floor lamp build easy set family love,"five stars . the glowlight floor lamp is well built , easy to set up , and my whole family loves it . ! ! ! ! ! !",Positive,5,0.9946631193161012,Positive,"The GlowLight Floor Lamp is well built, easy to set up, and my whole family loves it. !!!!!!","Five stars. The GlowLight Floor Lamp is well built, easy to set up, and my whole family loves it. !!!!!!",1,0.7078865305587005,Ease of Setup
4897,Bedroom Furniture,NightOwl LED Bedside Lamp,<p>Decent product for the price. The NightOwl LED Bedside Lamp has some quirks but generally works fine.</p>,3,2023-12-08,False,decent product price nightowl lead bedside lamp quirk generally work fine,decent product for the price . the nightowl led bedside lamp has some quirks but generally works fine .,Neutral,3,0.5587769150733948,Neutral,The NightOwl LED Bedside Lamp has some quirks but generally works fine.</p>,<p>Decent product for the price. The NightOwl LED Bedside Lamp has some quirks but generally works fine.</p>,9,0.6409071904195314,Mixed Product Category
4898,Kitchen Appliances,TurboBlend Pro 5000,Absolutely love my TurboBlend Pro 5000! Works perfectly and arrived on time. Would buy again.,5,2023-07-14,True,absolutely love turboblend pro 5000 work perfectly arrive time buy,absolutely love my turboblend pro 5000 ! works perfectly and arrived on time . would buy again .,Positive,5,0.9761633276939392,Positive,Absolutely love my TurboBlend Pro 5000!,Absolutely love my TurboBlend Pro 5000! Works perfectly and arrived on time. Would buy again.,0,0.6193555490893561,Delivery & Arrival
4899,Bathroom,AquaFlow Rainfall Showerhead,I was skeptical at first but the AquaFlow Rainfall Showerhead is genuinely impressive. Fast delivery too.,5,2023-06-06,True,skeptical aquaflow rainfall showerhead genuinely impressive fast delivery,i was skeptical at first but the aquaflow rainfall showerhead is genuinely impressive . fast delivery too .,Positive,5,0.5755687952041626,Positive,I was skeptical at first but the AquaFlow Rainfall Showerhead is genuinely impressive.,I was skeptical at first but the AquaFlow Rainfall Showerhead is genuinely impressive. Fast delivery too.,2,0.5062504497856021,Daily Use Satisfaction
4900,Bathroom,AromaSpa Diffuser,Waste of money. The AromaSpa Diffuser motor makes a horrible grinding noise from day one. https://fakeurl.com/ref123,1,2024-11-26,True,waste money aromaspa diffuser motor make horrible grind noise day,waste of money . the aromaspa diffuser motor makes a horrible grinding noise from day one .,Negative,1,0.9133416414260864,Negative,The AromaSpa Diffuser motor makes a horrible grinding noise from day one.,Waste of money. The AromaSpa Diffuser motor makes a horrible grinding noise from day one. https://fakeurl.com/ref123,7,0.8050000536726512,Mattress & Comfort
4901,Bedroom Furniture,CloudPillow Set (2-pack),Bought the CloudPillow Set (2-pack) as a gift and the recipient loved it. Excellent build quality.,4,2023-12-20,True,buy cloudpillow set 2 pack gift recipient love excellent build quality,bought the cloudpillow set ( 2 - pack ) as a gift and the recipient loved it . excellent build quality .,Positive,5,0.88548344373703,Positive,Bought the CloudPillow Set (2-pack) as a gift and the recipient loved it.,Bought the CloudPillow Set (2-pack) as a gift and the recipient loved it. Excellent build quality.,4,0.7174642646839882,Build Quality
4902,Bedroom Furniture,VelvetTouch Duvet Cover,The VelvetTouch Duvet Cover emits a strange chemical smell when running. Cannot use it safely indoors.,1,2023-05-01,True,velvettouch duvet cover emit strange chemical smell run use safely indoor,the velvettouch duvet cover emits a strange chemical smell when running . can not use it safely indoors .,Negative,2,0.4997834861278534,Negative,The VelvetTouch Duvet Cover emits a strange chemical smell when running.,The VelvetTouch Duvet Cover emits a strange chemical smell when running. Cannot use it safely indoors.,9,0.7190460411890252,Mixed Product Category
4903,Kitchen Appliances,TurboBlend Pro 5000,My TurboBlend Pro 5000 arrived well packaged and started working immediately. No issues at all.,5,2023-11-23,False,turboblend pro 5000 arrive package start work immediately issue,my turboblend pro 5000 arrived well packaged and started working immediately . no issues at all .,Positive,5,0.8221256136894226,Positive,My TurboBlend Pro 5000 arrived well packaged and started working immediately.,My TurboBlend Pro 5000 arrived well packaged and started working immediately. No issues at all.,0,0.6166664733110467,Delivery & Arrival
4904,Kitchen Appliances,TurboBlend Pro 5000,OUTSTANDING PRODUCT. THE TURBOBLEND PRO 5000 HAS MADE MY DAILY ROUTINE SO MUCH EASIER. THANK YOU!,4,2024-07-27,True,outstanding product turboblend pro 5000 daily routine easy thank,outstanding product . the turboblend pro 5000 has made my daily routine so much easier . thank you !,Positive,5,0.968453288078308,Positive,THE TURBOBLEND PRO 5000 HAS MADE MY DAILY ROUTINE SO MUCH EASIER.,OUTSTANDING PRODUCT. THE TURBOBLEND PRO 5000 HAS MADE MY DAILY ROUTINE SO MUCH EASIER. THANK YOU!,2,0.5540335773263333,Daily Use Satisfaction
4905,Living Room,SoundBar X200 Bluetooth,Bought the SoundBar X200 Bluetooth as a gift and the recipient loved it. Excellent build quality.,5,2024-07-21,True,buy soundbar x200 bluetooth gift recipient love excellent build quality,bought the soundbar x200 bluetooth as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8986294269561768,Positive,Bought the SoundBar X200 Bluetooth as a gift and the recipient loved it.,Bought the SoundBar X200 Bluetooth as a gift and the recipient loved it. Excellent build quality.,4,0.7049988582472848,Build Quality
4906,Bathroom,AquaFlow Rainfall Showerhead,Mixed feelings about the AquaFlow Rainfall Showerhead. Setup was easy but performance is mediocre.,3,2024-08-19,True,mixed feeling aquaflow rainfall showerhead setup easy performance mediocre,mixed feelings about the aquaflow rainfall showerhead . setup was easy but performance is mediocre .,Negative,2,0.4997496604919433,Neutral,Mixed feelings about the AquaFlow Rainfall Showerhead.,Mixed feelings about the AquaFlow Rainfall Showerhead. Setup was easy but performance is mediocre.,2,0.6722215688870639,Daily Use Satisfaction
4907,Living Room,GlowLight Floor Lamp,GREAT PRODUCT. THE GLOWLIGHT FLOOR LAMP EXCEEDED MY EXPECTATIONS IN EVERY WAY. HIGHLY RECOMMEND!,5,2023-05-29,True,great product glowlight floor lamp exceed expectation way highly recommend,great product . the glowlight floor lamp exceeded my expectations in every way . highly recommend !,Positive,5,0.9610419869422911,Positive,THE GLOWLIGHT FLOOR LAMP EXCEEDED MY EXPECTATIONS IN EVERY WAY.,GREAT PRODUCT. THE GLOWLIGHT FLOOR LAMP EXCEEDED MY EXPECTATIONS IN EVERY WAY. HIGHLY RECOMMEND!,8,0.6549997940973576,Recommendation & Value
4908,Living Room,GlowLight Floor Lamp,DO NOT BUY. The GlowLight Floor Lamp stopped working completely. Customer service was useless.,2,2023-08-07,True,buy glowlight floor lamp stop work completely customer service useless,do not buy . the glowlight floor lamp stopped working completely . customer service was useless .,Negative,1,0.9368630647659302,Negative,The GlowLight Floor Lamp stopped working completely.,DO NOT BUY. The GlowLight Floor Lamp stopped working completely. Customer service was useless.,7,0.9549977712900745,Mattress & Comfort
4909,Bedroom Furniture,VelvetTouch Duvet Cover,Bought the VelvetTouch Duvet Cover as a gift and the recipient loved it. Excellent build quality. https://fakeurl.com/ref123,5,2023-12-10,False,buy velvettouch duvet cover gift recipient love excellent build quality,bought the velvettouch duvet cover as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8841992020606995,Positive,Bought the VelvetTouch Duvet Cover as a gift and the recipient loved it.,Bought the VelvetTouch Duvet Cover as a gift and the recipient loved it. Excellent build quality. https://fakeurl.com/ref123,4,0.6640058472302224,Build Quality
4910,Living Room,GlowLight Floor Lamp,The GlowLight Floor Lamp arrived on time and works as described. Not great not terrible.,3,2024-09-28,True,glowlight floor lamp arrive time work describe great terrible,the glowlight floor lamp arrived on time and works as described . not great not terrible .,Neutral,3,0.6612595319747925,Neutral,The GlowLight Floor Lamp arrived on time and works as described.,The GlowLight Floor Lamp arrived on time and works as described. Not great not terrible.,4,0.39444357299847554,Build Quality
4911,Bathroom,MirrorPro LED Vanity Mirror,I was skeptical at first but the MirrorPro LED Vanity Mirror is genuinely impressive. Fast delivery too.,5,2024-09-14,True,skeptical mirrorpro lead vanity mirror genuinely impressive fast delivery,i was skeptical at first but the mirrorpro led vanity mirror is genuinely impressive . fast delivery too .,Positive,5,0.5714093446731567,Positive,I was skeptical at first but the MirrorPro LED Vanity Mirror is genuinely impressive.,I was skeptical at first but the MirrorPro LED Vanity Mirror is genuinely impressive. Fast delivery too.,2,0.5611109306589896,Daily Use Satisfaction
4912,Bathroom,MirrorPro LED Vanity Mirror,Great product. The MirrorPro LED Vanity Mirror exceeded my expectations in every way. Highly recommend! !!!!!!,4,2023-07-20,False,great product mirrorpro lead vanity mirror exceed expectation way highly recommend,great product . the mirrorpro led vanity mirror exceeded my expectations in every way . highly recommend ! ! ! ! ! ! !,Positive,5,0.9626836776733398,Positive,The MirrorPro LED Vanity Mirror exceeded my expectations in every way.,Great product. The MirrorPro LED Vanity Mirror exceeded my expectations in every way. Highly recommend! !!!!!!,8,0.5954543878081535,Recommendation & Value
4913,Bedroom Furniture,CloudPillow Set (2-pack),My CloudPillow Set (2-pack) arrived well packaged and started working immediately. No issues at all.,4,2023-10-17,True,cloudpillow set 2 pack arrive package start work immediately issue,my cloudpillow set ( 2 - pack ) arrived well packaged and started working immediately . no issues at all .,Positive,5,0.8055617213249207,Positive,My CloudPillow Set (2-pack) arrived well packaged and started working immediately.,My CloudPillow Set (2-pack) arrived well packaged and started working immediately. No issues at all.,0,0.6650337268395335,Delivery & Arrival
4914,Living Room,GlowLight Floor Lamp,BEST PURCHASE I MADE THIS YEAR. THE GLOWLIGHT FLOOR LAMP WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,5,2023-08-13,False,good purchase year glowlight floor lamp work exactly advertise happy,best purchase i made this year . the glowlight floor lamp works exactly as advertised . very happy .,Positive,5,0.9596440196037292,Positive,THE GLOWLIGHT FLOOR LAMP WORKS EXACTLY AS ADVERTISED.,BEST PURCHASE I MADE THIS YEAR. THE GLOWLIGHT FLOOR LAMP WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,5,0.7015099264263706,Product Accuracy
4915,Kitchen Appliances,SteamKing Rice Cooker,"<p>Five stars. The SteamKing Rice Cooker is well built, easy to set up, and my whole family loves it.</p>",5,2024-11-04,True,star steamking rice cooker build easy set family love,"five stars . the steamking rice cooker is well built , easy to set up , and my whole family loves it .",Positive,5,0.994997501373291,Positive,"The SteamKing Rice Cooker is well built, easy to set up, and my whole family loves it.</p>","<p>Five stars. The SteamKing Rice Cooker is well built, easy to set up, and my whole family loves it.</p>",1,0.6683840735418057,Ease of Setup
4916,Bathroom,FoamPure Electric Toothbrush,Outstanding product. The FoamPure Electric Toothbrush has made my daily routine so much easier. Thank you!,4,2024-05-13,False,outstanding product foampure electric toothbrush daily routine easy thank,outstanding product . the foampure electric toothbrush has made my daily routine so much easier . thank you !,Positive,5,0.9630210995674132,Positive,The FoamPure Electric Toothbrush has made my daily routine so much easier.,Outstanding product. The FoamPure Electric Toothbrush has made my daily routine so much easier. Thank you!,2,0.9499996751094316,Daily Use Satisfaction
4917,Living Room,GlowLight Floor Lamp,Best purchase I made this year. The GlowLight Floor Lamp works exactly as advertised. Very happy.,5,2023-04-27,False,good purchase year glowlight floor lamp work exactly advertise happy,best purchase i made this year . the glowlight floor lamp works exactly as advertised . very happy .,Positive,5,0.9596440196037292,Positive,The GlowLight Floor Lamp works exactly as advertised.,Best purchase I made this year. The GlowLight Floor Lamp works exactly as advertised. Very happy.,5,0.7015099264263706,Product Accuracy
